mE,M_phi
7752,1193095.9546995303
7753,1193172.8608753814
7754,1193249.762082842
7755,1193326.6583228726
7756,1193403.5495964335
7757,1193480.4359044847
7758,1193557.3172479854
7759,1193634.1936278953
7760,1193711.065045173
7761,1193787.9315007776
7762,1193864.7929956673
7763,1193941.6495307998
7764,1194018.5011071335
7765,1194095.3477256254
7766,1194172.1893872323
7767,1194249.0260929118
7768,1194325.85784362
7769,1194402.6846403135
7770,1194479.5064839474
7771,1194556.323375478
7772,1194633.1353158604
7773,1194709.9423060494
7774,1194786.7443469998
7775,1194863.5414396662
7776,1194940.333585002
7777,1195017.1207839618
7778,1195093.9030374985
7779,1195170.680346565
7780,1195247.452712115
7781,1195324.2201351002
7782,1195400.9826164732
7783,1195477.740157186
7784,1195554.4927581898
7785,1195631.2404204363
7786,1195707.9831448765
7787,1195784.7209324606
7788,1195861.4537841396
7789,1195938.1817008632
7790,1196014.9046835813
7791,1196091.6227332433
7792,1196168.3358507985
7793,1196245.0440371956
7794,1196321.7472933833
7795,1196398.4456203098
7796,1196475.1390189233
7797,1196551.8274901707
7798,1196628.5110350002
7799,1196705.1896543584
7800,1196781.863349192
7801,1196858.5321204476
7802,1196935.1959690715
7803,1197011.854896009
7804,1197088.5089022059
7805,1197165.1579886077
7806,1197241.8021561587
7807,1197318.4414058041
7808,1197395.0757384878
7809,1197471.7051551542
7810,1197548.3296567467
7811,1197624.9492442086
7812,1197701.5639184834
7813,1197778.1736805139
7814,1197854.7785312422
7815,1197931.3784716106
7816,1198007.9735025612
7817,1198084.5636250356
7818,1198161.1488399748
7819,1198237.7291483202
7820,1198314.3045510119
7821,1198390.875048991
7822,1198467.4406431972
7823,1198544.00133457
7824,1198620.5571240496
7825,1198697.108012575
7826,1198773.6540010846
7827,1198850.1950905174
7828,1198926.7312818118
7829,1199003.262575905
7830,1199079.7889737356
7831,1199156.310476241
7832,1199232.8270843576
7833,1199309.3387990228
7834,1199385.8456211726
7835,1199462.3475517435
7836,1199538.8445916716
7837,1199615.336741892
7838,1199691.8240033404
7839,1199768.3063769515
7840,1199844.7838636602
7841,1199921.256464401
7842,1199997.7241801077
7843,1200074.1870117146
7844,1200150.6449601545
7845,1200227.098026361
7846,1200303.5462112674
7847,1200379.9895158058
7848,1200456.4279409086
7849,1200532.861487508
7850,1200609.2901565356
7851,1200685.713948923
7852,1200762.1328656008
7853,1200838.5469075006
7854,1200914.9560755524
7855,1200991.3603706867
7856,1201067.7597938334
7857,1201144.1543459224
7858,1201220.5440278824
7859,1201296.928840643
7860,1201373.3087851328
7861,1201449.6838622806
7862,1201526.0540730138
7863,1201602.4194182614
7864,1201678.77989895
7865,1201755.1355160072
7866,1201831.4862703602
7867,1201907.8321629355
7868,1201984.1731946594
7869,1202060.5093664585
7870,1202136.8406792583
7871,1202213.1671339842
7872,1202289.4887315615
7873,1202365.8054729153
7874,1202442.1173589702
7875,1202518.4243906504
7876,1202594.7265688803
7877,1202671.023894583
7878,1202747.316368683
7879,1202823.6039921024
7880,1202899.8867657648
7881,1202976.1646905926
7882,1203052.437767508
7883,1203128.7059974328
7884,1203204.9693812896
7885,1203281.2279199986
7886,1203357.481614482
7887,1203433.7304656599
7888,1203509.9744744534
7889,1203586.2136417823
7890,1203662.4479685668
7891,1203738.6774557268
7892,1203814.902104181
7893,1203891.1219148492
7894,1203967.3368886497
7895,1204043.5470265015
7896,1204119.7523293223
7897,1204195.9527980303
7898,1204272.148433543
7899,1204348.3392367782
7900,1204424.5252086523
7901,1204500.7063500828
7902,1204576.882661985
7903,1204653.0541452765
7904,1204729.2208008724
7905,1204805.3826296881
7906,1204881.5396326396
7907,1204957.6918106414
7908,1205033.8391646086
7909,1205109.9816954555
7910,1205186.1194040964
7911,1205262.2522914445
7912,1205338.3803584143
7913,1205414.5036059183
7914,1205490.62203487
7915,1205566.7356461822
7916,1205642.844440767
7917,1205718.9484195367
7918,1205795.0475834033
7919,1205871.141933278
7920,1205947.2314700724
7921,1206023.3161946973
7922,1206099.3961080636
7923,1206175.4712110814
7924,1206251.541504661
7925,1206327.6069897122
7926,1206403.667667145
7927,1206479.7235378677
7928,1206555.7746027904
7929,1206631.8208628208
7930,1206707.862318868
7931,1206783.89897184
7932,1206859.9308226441
7933,1206935.9578721887
7934,1207011.9801213804
7935,1207087.9975711263
7936,1207164.0102223333
7937,1207240.0180759078
7938,1207316.0211327556
7939,1207392.0193937828
7940,1207468.0128598951
7941,1207544.0015319975
7942,1207619.9854109949
7943,1207695.9644977923
7944,1207771.9387932937
7945,1207847.9082984037
7946,1207923.8730140256
7947,1207999.8329410637
7948,1208075.7880804206
7949,1208151.7384329997
7950,1208227.6839997033
7951,1208303.6247814342
7952,1208379.5607790945
7953,1208455.4919935856
7954,1208531.4184258096
7955,1208607.3400766677
7956,1208683.2569470608
7957,1208759.1690378895
7958,1208835.0763500545
7959,1208910.9788844555
7960,1208986.8766419932
7961,1209062.7696235662
7962,1209138.6578300744
7963,1209214.5412624169
7964,1209290.4199214922
7965,1209366.2938081988
7966,1209442.162923435
7967,1209518.0272680982
7968,1209593.8868430867
7969,1209669.7416492975
7970,1209745.5916876276
7971,1209821.4369589738
7972,1209897.2774642329
7973,1209973.1132043006
7974,1210048.9441800732
7975,1210124.7703924463
7976,1210200.5918423152
7977,1210276.408530575
7978,1210352.22045812
7979,1210428.0276258457
7980,1210503.8300346457
7981,1210579.6276854142
7982,1210655.4205790446
7983,1210731.2087164307
7984,1210806.992098465
7985,1210882.7707260414
7986,1210958.5446000516
7987,1211034.3137213879
7988,1211110.0780909427
7989,1211185.8377096076
7990,1211261.5925782737
7991,1211337.3426978327
7992,1211413.0880691754
7993,1211488.8286931922
7994,1211564.5645707732
7995,1211640.295702809
7996,1211716.0220901892
7997,1211791.743733803
7998,1211867.46063454
7999,1211943.172793289
8000,1212018.8802109386
8001,1212094.5828883774
8002,1212170.2808264934
8003,1212245.974026174
8004,1212321.6624883073
8005,1212397.3462137808
8006,1212473.0252034806
8007,1212548.699458294
8008,1212624.3689791076
8009,1212700.0337668075
8010,1212775.693822279
8011,1212851.3491464085
8012,1212926.9997400811
8013,1213002.6456041816
8014,1213078.286739595
8015,1213153.923147206
8016,1213229.5548278983
8017,1213305.1817825562
8018,1213380.8040120634
8019,1213456.4215173034
8020,1213532.0342991592
8021,1213607.6423585135
8022,1213683.2456962492
8023,1213758.8443132485
8024,1213834.4382103933
8025,1213910.0273885652
8026,1213985.6118486463
8027,1214061.1915915173
8028,1214136.7666180592
8029,1214212.336929153
8030,1214287.9025256787
8031,1214363.4634085165
8032,1214439.0195785463
8033,1214514.5710366478
8034,1214590.1177836999
8035,1214665.659820582
8036,1214741.1971481729
8037,1214816.7297673505
8038,1214892.2576789935
8039,1214967.7808839795
8040,1215043.2993831867
8041,1215118.813177492
8042,1215194.3222677726
8043,1215269.8266549055
8044,1215345.326339767
8045,1215420.8213232337
8046,1215496.311606181
8047,1215571.7971894857
8048,1215647.2780740221
8049,1215722.7542606664
8050,1215798.2257502931
8051,1215873.6925437765
8052,1215949.1546419915
8053,1216024.612045812
8054,1216100.0647561117
8055,1216175.5127737646
8056,1216250.9560996438
8057,1216326.3947346222
8058,1216401.8286795726
8059,1216477.2579353678
8060,1216552.6825028793
8061,1216628.10238298
8062,1216703.5175765406
8063,1216778.9280844333
8064,1216854.3339075288
8065,1216929.735046698
8066,1217005.1315028118
8067,1217080.5232767402
8068,1217155.9103693531
8069,1217231.292781521
8070,1217306.6705141128
8071,1217382.0435679979
8072,1217457.4119440455
8073,1217532.7756431238
8074,1217608.1346661015
8075,1217683.489013847
8076,1217758.838687228
8077,1217834.1836871123
8078,1217909.524014367
8079,1217984.859669859
8080,1218060.190654456
8081,1218135.5169690237
8082,1218210.8386144289
8083,1218286.1555915372
8084,1218361.467901215
8085,1218436.775544327
8086,1218512.0785217388
8087,1218587.3768343155
8088,1218662.6704829216
8089,1218737.9594684215
8090,1218813.2437916794
8091,1218888.5234535593
8092,1218963.798454925
8093,1219039.068796639
8094,1219114.3344795655
8095,1219189.5955045666
8096,1219264.851872505
8097,1219340.103584243
8098,1219415.3506406427
8099,1219490.5930425657
8100,1219565.8307908736
8101,1219641.063886428
8102,1219716.292330089
8103,1219791.5161227179
8104,1219866.735265175
8105,1219941.9497583206
8106,1220017.1596030141
8107,1220092.3648001158
8108,1220167.5653504846
8109,1220242.7612549798
8110,1220317.95251446
8111,1220393.1391297842
8112,1220468.32110181
8113,1220543.4984313962
8114,1220618.6711194005
8115,1220693.83916668
8116,1220769.002574092
8117,1220844.1613424937
8118,1220919.3154727416
8119,1220994.4649656925
8120,1221069.6098222022
8121,1221144.750043127
8122,1221219.8856293224
8123,1221295.0165816436
8124,1221370.142900946
8125,1221445.2645880845
8126,1221520.3816439135
8127,1221595.4940692873
8128,1221670.6018650604
8129,1221745.7050320862
8130,1221820.8035712189
8131,1221895.897483311
8132,1221970.9867692157
8133,1222046.071429786
8134,1222121.1514658746
8135,1222196.2268783334
8136,1222271.2976680147
8137,1222346.3638357697
8138,1222421.4253824502
8139,1222496.4823089074
8140,1222571.5346159928
8141,1222646.582304556
8142,1222721.6253754483
8143,1222796.6638295192
8144,1222871.697667619
8145,1222946.7268905973
8146,1223021.7514993034
8147,1223096.7714945865
8148,1223171.7868772952
8149,1223246.7976482788
8150,1223321.8038083846
8151,1223396.8053584616
8152,1223471.8022993568
8153,1223546.7946319184
8154,1223621.7823569935
8155,1223696.7654754291
8156,1223771.743988072
8157,1223846.7178957688
8158,1223921.6871993653
8159,1223996.6518997082
8160,1224071.6119976428
8161,1224146.5674940147
8162,1224221.5183896692
8163,1224296.4646854508
8164,1224371.406382205
8165,1224446.3434807756
8166,1224521.2759820072
8167,1224596.203886743
8168,1224671.1271958277
8169,1224746.045910104
8170,1224820.960030415
8171,1224895.8695576042
8172,1224970.7744925139
8173,1225045.6748359862
8174,1225120.5705888637
8175,1225195.4617519882
8176,1225270.3483262009
8177,1225345.2303123432
8178,1225420.1077112567
8179,1225494.9805237816
8180,1225569.8487507594
8181,1225644.7123930294
8182,1225719.5714514323
8183,1225794.4259268076
8184,1225869.275819995
8185,1225944.1211318339
8186,1226018.961863163
8187,1226093.7980148213
8188,1226168.629587647
8189,1226243.4565824792
8190,1226318.279000155
8191,1226393.096841513
8192,1226467.9101073898
8193,1226542.7187986232
8194,1226617.5229160502
8195,1226692.3224605075
8196,1226767.117432831
8197,1226841.907833858
8198,1226916.6936644237
8199,1226991.4749253641
8200,1227066.2516175143
8201,1227141.02374171
8202,1227215.791298786
8203,1227290.5542895768
8204,1227365.3127149171
8205,1227440.066575641
8206,1227514.8158725824
8207,1227589.5606065746
8208,1227664.300778452
8209,1227739.0363890468
8210,1227813.7674391924
8211,1227888.4939297216
8212,1227963.2158614665
8213,1228037.9332352593
8214,1228112.646051932
8215,1228187.354312316
8216,1228262.058017243
8217,1228336.757167544
8218,1228411.45176405
8219,1228486.1418075918
8220,1228560.8272989993
8221,1228635.508239103
8222,1228710.1846287327
8223,1228784.856468718
8224,1228859.5237598885
8225,1228934.1865030732
8226,1229008.8446991006
8227,1229083.4983488
8228,1229158.147452999
8229,1229232.7920125262
8230,1229307.4320282098
8231,1229382.0675008767
8232,1229456.6984313547
8233,1229531.3248204708
8234,1229605.9466690514
8235,1229680.5639779242
8236,1229755.1767479146
8237,1229829.7849798494
8238,1229904.3886745535
8239,1229978.9878328538
8240,1230053.5824555745
8241,1230128.1725435415
8242,1230202.7580975788
8243,1230277.3391185123
8244,1230351.915607165
8245,1230426.487564362
8246,1230501.0549909265
8247,1230575.6178876825
8248,1230650.1762554536
8249,1230724.730095062
8250,1230799.2794073315
8251,1230873.824193084
8252,1230948.3644531423
8253,1231022.9001883285
8254,1231097.4313994644
8255,1231171.9580873714
8256,1231246.4802528708
8257,1231320.9978967845
8258,1231395.5110199326
8259,1231470.0196231357
8260,1231544.523707215
8261,1231619.0232729896
8262,1231693.51832128
8263,1231768.0088529054
8264,1231842.494868686
8265,1231916.9763694396
8266,1231991.4533559862
8267,1232065.925829144
8268,1232140.3937897317
8269,1232214.857238567
8270,1232289.3161764678
8271,1232363.7706042523
8272,1232438.2205227376
8273,1232512.6659327406
8274,1232587.1068350784
8275,1232661.5432305676
8276,1232735.975120025
8277,1232810.4025042662
8278,1232884.8253841072
8279,1232959.2437603641
8280,1233033.657633852
8281,1233108.067005386
8282,1233182.4718757814
8283,1233256.8722458524
8284,1233331.268116414
8285,1233405.6594882798
8286,1233480.046362264
8287,1233554.428739181
8288,1233628.8066198432
8289,1233703.180005064
8290,1233777.548895657
8291,1233851.9132924343
8292,1233926.2731962085
8293,1234000.6286077923
8294,1234074.9795279969
8295,1234149.3259576347
8296,1234223.6678975173
8297,1234298.005348455
8298,1234372.3383112599
8299,1234446.6667867422
8300,1234520.9907757123
8301,1234595.310278981
8302,1234669.625297358
8303,1234743.935831653
8304,1234818.2418826758
8305,1234892.5434512356
8306,1234966.8405381416
8307,1235041.133144202
8308,1235115.4212702261
8309,1235189.704917022
8310,1235263.9840853978
8311,1235338.2587761614
8312,1235412.52899012
8313,1235486.7947280812
8314,1235561.0559908524
8315,1235635.31277924
8316,1235709.5650940512
8317,1235783.8129360918
8318,1235858.0563061684
8319,1235932.2952050867
8320,1236006.5296336522
8321,1236080.7595926707
8322,1236154.985082947
8323,1236229.2061052863
8324,1236303.422660493
8325,1236377.6347493718
8326,1236451.8423727269
8327,1236526.0455313623
8328,1236600.2442260813
8329,1236674.438457688
8330,1236748.6282269857
8331,1236822.8135347767
8332,1236896.994381864
8333,1236971.1707690507
8334,1237045.3426971384
8335,1237119.5101669296
8336,1237193.6731792255
8337,1237267.8317348284
8338,1237341.9858345392
8339,1237416.1354791585
8340,1237490.280669488
8341,1237564.4214063284
8342,1237638.5576904793
8343,1237712.6895227411
8344,1237786.816903914
8345,1237860.939834797
8346,1237935.0583161903
8347,1238009.1723488923
8348,1238083.2819337025
8349,1238157.3870714193
8350,1238231.487762841
8351,1238305.584008766
8352,1238379.6758099927
8353,1238453.7631673177
8354,1238527.8460815395
8355,1238601.924553455
8356,1238675.9985838612
8357,1238750.068173555
8358,1238824.133323333
8359,1238898.194033991
8360,1238972.2503063255
8361,1239046.302141132
8362,1239120.3495392066
8363,1239194.3925013444
8364,1239268.4310283402
8365,1239342.4651209891
8366,1239416.4947800857
8367,1239490.5200064245
8368,1239564.5408007998
8369,1239638.557164005
8370,1239712.5690968342
8371,1239786.5766000808
8372,1239860.5796745382
8373,1239934.5783209985
8374,1240008.5725402555
8375,1240082.562333101
8376,1240156.5477003276
8377,1240230.528642727
8378,1240304.5051610917
8379,1240378.4772562122
8380,1240452.4449288808
8381,1240526.408179888
8382,1240600.3670100248
8383,1240674.321420082
8384,1240748.2714108496
8385,1240822.2169831176
8386,1240896.1581376768
8387,1240970.0948753161
8388,1241044.0271968252
8389,1241117.955102993
8390,1241191.8785946087
8391,1241265.7976724613
8392,1241339.7123373386
8393,1241413.6225900298
8394,1241487.528431322
8395,1241561.429862003
8396,1241635.326882861
8397,1241709.2194946834
8398,1241783.1076982566
8399,1241856.9914943678
8400,1241930.8708838033
8401,1242004.7458673501
8402,1242078.6164457938
8403,1242152.4826199207
8404,1242226.3443905162
8405,1242300.2017583654
8406,1242374.0547242544
8407,1242447.9032889677
8408,1242521.74745329
8409,1242595.587218006
8410,1242669.4225838995
8411,1242743.253551755
8412,1242817.0801223563
8413,1242890.9022964868
8414,1242964.7200749302
8415,1243038.533458469
8416,1243112.3424478867
8417,1243186.1470439655
8418,1243259.947247488
8419,1243333.7430592363
8420,1243407.5344799925
8421,1243481.321510538
8422,1243555.104151655
8423,1243628.882404124
8424,1243702.6562687263
8425,1243776.4257462427
8426,1243850.1908374536
8427,1243923.9515431395
8428,1243997.7078640808
8429,1244071.459801057
8430,1244145.2073548476
8431,1244218.9505262324
8432,1244292.68931599
8433,1244366.4237248998
8434,1244440.1537537405
8435,1244513.8794032906
8436,1244587.6006743277
8437,1244661.317567631
8438,1244735.0300839772
8439,1244808.7382241446
8440,1244882.4419889098
8441,1244956.1413790507
8442,1245029.8363953435
8443,1245103.5270385654
8444,1245177.2133094922
8445,1245250.8952089006
8446,1245324.5727375662
8447,1245398.2458962651
8448,1245471.9146857723
8449,1245545.5791068634
8450,1245619.2391603133
8451,1245692.8948468969
8452,1245766.5461673886
8453,1245840.193122563
8454,1245913.835713194
8455,1245987.4739400556
8456,1246061.1078039212
8457,1246134.7373055646
8458,1246208.3624457587
8459,1246281.9832252765
8460,1246355.599644891
8461,1246429.2117053745
8462,1246502.8194074994
8463,1246576.4227520374
8464,1246650.021739761
8465,1246723.616371441
8466,1246797.2066478494
8467,1246870.7925697572
8468,1246944.374137935
8469,1247017.951353154
8470,1247091.5242161842
8471,1247165.0927277962
8472,1247238.6568887597
8473,1247312.2166998445
8474,1247385.7721618204
8475,1247459.3232754564
8476,1247532.870041522
8477,1247606.4124607858
8478,1247679.9505340166
8479,1247753.4842619824
8480,1247827.013645452
8481,1247900.538685193
8482,1247974.059381973
8483,1248047.57573656
8484,1248121.087749721
8485,1248194.5954222232
8486,1248268.098754833
8487,1248341.5977483173
8488,1248415.0924034426
8489,1248488.5827209752
8490,1248562.0687016805
8491,1248635.5503463245
8492,1248709.0276556727
8493,1248782.5006304907
8494,1248855.9692715427
8495,1248929.4335795941
8496,1249002.8935554095
8497,1249076.349199753
8498,1249149.8005133888
8499,1249223.2474970808
8500,1249296.6901515927
8501,1249370.1284776882
8502,1249443.5624761302
8503,1249516.9921476815
8504,1249590.4174931056
8505,1249663.8385131645
8506,1249737.2552086208
8507,1249810.6675802362
8508,1249884.0756287733
8509,1249957.4793549932
8510,1250030.8787596573
8511,1250104.2738435273
8512,1250177.6646073638
8513,1250251.0510519273
8514,1250324.4331779792
8515,1250397.810986279
8516,1250471.1844775875
8517,1250544.553652664
8518,1250617.9185122685
8519,1250691.27905716
8520,1250764.6352880981
8521,1250837.9872058418
8522,1250911.3348111496
8523,1250984.6781047804
8524,1251058.017087492
8525,1251131.351760043
8526,1251204.682123191
8527,1251278.0081776937
8528,1251351.3299243087
8529,1251424.6473637929
8530,1251497.9604969034
8531,1251571.269324397
8532,1251644.5738470303
8533,1251717.8740655596
8534,1251791.1699807409
8535,1251864.4615933301
8536,1251937.748904083
8537,1252011.0319137548
8538,1252084.3106231007
8539,1252157.5850328756
8540,1252230.855143835
8541,1252304.120956733
8542,1252377.3824723233
8543,1252450.639691361
8544,1252523.8926145993
8545,1252597.1412427921
8546,1252670.385576693
8547,1252743.625617055
8548,1252816.8613646314
8549,1252890.0928201745
8550,1252963.3199844374
8551,1253036.542858172
8552,1253109.7614421307
8553,1253182.975737065
8554,1253256.1857437273
8555,1253329.3914628685
8556,1253402.59289524
8557,1253475.790041593
8558,1253548.982902678
8559,1253622.1714792456
8560,1253695.3557720464
8561,1253768.5357818305
8562,1253841.7115093477
8563,1253914.882955348
8564,1253988.0501205805
8565,1254061.2130057947
8566,1254134.3716117393
8567,1254207.5259391638
8568,1254280.6759888164
8569,1254353.8217614456
8570,1254426.9632577994
8571,1254500.100478626
8572,1254573.233424673
8573,1254646.362096688
8574,1254719.4864954182
8575,1254792.606621611
8576,1254865.722476013
8577,1254938.8340593707
8578,1255011.9413724309
8579,1255085.0444159396
8580,1255158.1431906428
8581,1255231.2376972865
8582,1255304.3279366163
8583,1255377.4139093768
8584,1255450.4956163142
8585,1255523.5730581728
8586,1255596.6462356974
8587,1255669.7151496324
8588,1255742.7798007224
8589,1255815.840189711
8590,1255888.8963173423
8591,1255961.9481843598
8592,1256034.9957915072
8593,1256108.0391395274
8594,1256181.0782291635
8595,1256254.1130611578
8596,1256327.1436362537
8597,1256400.1699551926
8598,1256473.1920187173
8599,1256546.2098275693
8600,1256619.2233824905
8601,1256692.2326842223
8602,1256765.237733506
8603,1256838.2385310822
8604,1256911.235077692
8605,1256984.2273740764
8606,1257057.2154209751
8607,1257130.1992191288
8608,1257203.1787692772
8609,1257276.1540721601
8610,1257349.125128517
8611,1257422.091939087
8612,1257495.0545046097
8613,1257568.0128258232
8614,1257640.966903467
8615,1257713.9167382792
8616,1257786.8623309976
8617,1257859.803682361
8618,1257932.7407931066
8619,1258005.6736639724
8620,1258078.6022956958
8621,1258151.5266890135
8622,1258224.4468446628
8623,1258297.3627633802
8624,1258370.2744459028
8625,1258443.1818929662
8626,1258516.0851053067
8627,1258588.9840836604
8628,1258661.878828763
8629,1258734.7693413496
8630,1258807.6556221559
8631,1258880.5376719162
8632,1258953.415491366
8633,1259026.28908124
8634,1259099.158442272
8635,1259172.0235751967
8636,1259244.8844807474
8637,1259317.7411596589
8638,1259390.5936126637
8639,1259463.4418404954
8640,1259536.285843888
8641,1259609.125623573
8642,1259681.961180284
8643,1259754.7925147533
8644,1259827.6196277132
8645,1259900.4425198957
8646,1259973.2611920326
8647,1260046.0756448556
8648,1260118.885879096
8649,1260191.6918954856
8650,1260264.493694754
8651,1260337.2912776337
8652,1260410.084644854
8653,1260482.8737971464
8654,1260555.6587352399
8655,1260628.4394598652
8656,1260701.2159717514
8657,1260773.9882716287
8658,1260846.756360226
8659,1260919.5202382728
8660,1260992.2799064976
8661,1261065.0353656292
8662,1261137.7866163962
8663,1261210.5336595264
8664,1261283.2764957484
8665,1261356.01512579
8666,1261428.7495503786
8667,1261501.4797702413
8668,1261574.205786106
8669,1261646.9275986995
8670,1261719.6452087485
8671,1261792.3586169793
8672,1261865.067824119
8673,1261937.7728308928
8674,1262010.4736380274
8675,1262083.1702462484
8676,1262155.862656281
8677,1262228.5508688511
8678,1262301.2348846835
8679,1262373.9147045028
8680,1262446.5903290345
8681,1262519.261759002
8682,1262591.9289951306
8683,1262664.592038144
8684,1262737.2508887656
8685,1262809.90554772
8686,1262882.55601573
8687,1262955.202293519
8688,1263027.8443818097
8689,1263100.4822813254
8690,1263173.1159927887
8691,1263245.7455169216
8692,1263318.3708544467
8693,1263390.9920060863
8694,1263463.608972561
8695,1263536.2217545935
8696,1263608.830352905
8697,1263681.4347682162
8698,1263754.0350012481
8699,1263826.6310527222
8700,1263899.2229233582
8701,1263971.8106138771
8702,1264044.3941249982
8703,1264116.9734574421
8704,1264189.5486119282
8705,1264262.1195891767
8706,1264334.6863899059
8707,1264407.2490148353
8708,1264479.807464684
8709,1264552.3617401703
8710,1264624.9118420128
8711,1264697.4577709301
8712,1264769.99952764
8713,1264842.53711286
8714,1264915.0705273086
8715,1264987.5997717024
8716,1265060.1248467593
8717,1265132.6457531957
8718,1265205.1624917293
8719,1265277.6750630757
8720,1265350.183467952
8721,1265422.6877070742
8722,1265495.1877811584
8723,1265567.6836909202
8724,1265640.1754370758
8725,1265712.6630203398
8726,1265785.1464414275
8727,1265857.6257010545
8728,1265930.100799935
8729,1266002.571738784
8730,1266075.0385183152
8731,1266147.5011392434
8732,1266219.9596022821
8733,1266292.4139081456
8734,1266364.864057547
8735,1266437.3100512
8736,1266509.7518898172
8737,1266582.1895741122
8738,1266654.6231047972
8739,1266727.0524825852
8740,1266799.477708188
8741,1266871.898782318
8742,1266944.3157056873
8743,1267016.7284790075
8744,1267089.1371029895
8745,1267161.5415783457
8746,1267233.9419057865
8747,1267306.338086023
8748,1267378.7301197657
8749,1267451.1180077253
8750,1267523.5017506122
8751,1267595.8813491361
8752,1267668.2568040076
8753,1267740.6281159353
8754,1267812.9952856298
8755,1267885.3583137994
8756,1267957.717201154
8757,1268030.0719484019
8758,1268102.4225562522
8759,1268174.769025413
8760,1268247.111356593
8761,1268319.4495504997
8762,1268391.7836078412
8763,1268464.1135293255
8764,1268536.4393156597
8765,1268608.760967551
8766,1268681.078485707
8767,1268753.391870834
8768,1268825.7011236385
8769,1268898.0062448275
8770,1268970.3072351068
8771,1269042.604095183
8772,1269114.8968257613
8773,1269187.185427548
8774,1269259.4699012479
8775,1269331.7502475667
8776,1269404.026467209
8777,1269476.2985608804
8778,1269548.566529285
8779,1269620.830373127
8780,1269693.090093111
8781,1269765.3456899412
8782,1269837.597164321
8783,1269909.8445169546
8784,1269982.087748545
8785,1270054.3268597955
8786,1270126.561851409
8787,1270198.7927240888
8788,1270271.0194785374
8789,1270343.2421154568
8790,1270415.4606355499
8791,1270487.6750395182
8792,1270559.8853280637
8793,1270632.091501888
8794,1270704.2935616928
8795,1270776.491508179
8796,1270848.6853420478
8797,1270920.8750640005
8798,1270993.0606747367
8799,1271065.2421749576
8800,1271137.4195653633
8801,1271209.5928466541
8802,1271281.7620195292
8803,1271353.9270846888
8804,1271426.0880428324
8805,1271498.2448946587
8806,1271570.3976408672
8807,1271642.5462821566
8808,1271714.6908192257
8809,1271786.8312527728
8810,1271858.9675834964
8811,1271931.0998120941
8812,1272003.2279392642
8813,1272075.3519657042
8814,1272147.4718921115
8815,1272219.5877191836
8816,1272291.6994476174
8817,1272363.8070781098
8818,1272435.9106113575
8819,1272508.010048057
8820,1272580.1053889045
8821,1272652.1966345962
8822,1272724.2837858277
8823,1272796.366843295
8824,1272868.4458076935
8825,1272940.5206797188
8826,1273012.5914600655
8827,1273084.658149429
8828,1273156.720748503
8829,1273228.7792579834
8830,1273300.8336785634
8831,1273372.8840109378
8832,1273444.9302558003
8833,1273516.9724138447
8834,1273589.0104857641
8835,1273661.0444722525
8836,1273733.0743740026
8837,1273805.1001917073
8838,1273877.1219260597
8839,1273949.139577752
8840,1274021.1531474767
8841,1274093.162635926
8842,1274165.1680437918
8843,1274237.1693717656
8844,1274309.1666205397
8845,1274381.1597908046
8846,1274453.148883252
8847,1274525.1338985728
8848,1274597.114837458
8849,1274669.0917005977
8850,1274741.0644886824
8851,1274813.0332024023
8852,1274884.9978424483
8853,1274956.958409509
8854,1275028.9149042743
8855,1275100.8673274342
8856,1275172.8156796775
8857,1275244.759961693
8858,1275316.7001741698
8859,1275388.636317797
8860,1275460.5683932623
8861,1275532.4964012543
8862,1275604.420342461
8863,1275676.3402175705
8864,1275748.25602727
8865,1275820.1677722475
8866,1275892.0754531897
8867,1275963.9790707845
8868,1276035.878625718
8869,1276107.7741186772
8870,1276179.6655503486
8871,1276251.5529214188
8872,1276323.4362325738
8873,1276395.315484499
8874,1276467.1906778812
8875,1276539.0618134048
8876,1276610.928891756
8877,1276682.791913619
8878,1276754.6508796802
8879,1276826.5057906227
8880,1276898.3566471327
8881,1276970.2034498937
8882,1277042.04619959
8883,1277113.8848969052
8884,1277185.719542524
8885,1277257.5501371294
8886,1277329.3766814051
8887,1277401.199176034
8888,1277473.0176216995
8889,1277544.8320190844
8890,1277616.642368871
8891,1277688.4486717423
8892,1277760.2509283803
8893,1277832.0491394668
8894,1277903.8433056844
8895,1277975.6334277142
8896,1278047.4195062378
8897,1278119.2015419367
8898,1278190.979535492
8899,1278262.7534875842
8900,1278334.5233988948
8901,1278406.2892701037
8902,1278478.0511018916
8903,1278549.8088949386
8904,1278621.5626499245
8905,1278693.3123675294
8906,1278765.0580484327
8907,1278836.799693314
8908,1278908.537302852
8909,1278980.2708777264
8910,1279052.0004186155
8911,1279123.7259261983
8912,1279195.447401153
8913,1279267.164844158
8914,1279338.8782558914
8915,1279410.587637031
8916,1279482.2929882545
8917,1279553.9943102396
8918,1279625.691603663
8919,1279697.3848692025
8920,1279769.0741075347
8921,1279840.7593193366
8922,1279912.4405052844
8923,1279984.1176660547
8924,1280055.7908023237
8925,1280127.459914767
8926,1280199.1250040608
8927,1280270.7860708807
8928,1280342.4431159021
8929,1280414.0961397998
8930,1280485.7451432496
8931,1280557.3901269257
8932,1280629.031091503
8933,1280700.668037656
8934,1280772.3009660589
8935,1280843.9298773857
8936,1280915.5547723107
8937,1280987.1756515072
8938,1281058.792515649
8939,1281130.4053654093
8940,1281202.014201461
8941,1281273.619024478
