mE,mPhi,delta
4,392.8114618407006,2.407664623060864e-09
4,394.6219123624635,2.3856667310866033e-09
4,376.9587597694658,2.613986175457306e-09
4,388.5142283403549,2.4611118625556597e-09
4,403.3948205213934,2.283223073789321e-09
4,383.98913780025936,2.519339014790004e-09
4,355.28903555161617,2.9417965470801596e-09
4,422.05929221434064,2.086092664261001e-09
4,417.01114087220736,2.1368139525141863e-09
4,363.8348677037069,2.8055308320506776e-09
4,359.4798031032898,2.873762633608337e-09
4,366.1342670877817,2.7704810475269013e-09
4,367.43292651257735,2.7509748907513498e-09
4,357.47100205450226,2.906076279819946e-09
4,367.5682702093049,2.7489538535952463e-09
4,414.53926500227084,2.162327134687908e-09
4,406.239861981304,2.251414135613274e-09
4,373.86615896957636,2.657317013137908e-09
4,395.31757094313787,2.377294202004925e-09
4,363.2549268891781,2.8144758603112554e-09
4,403.36040351617316,2.283611988297381e-09
4,379.2448381916398,2.582632988301234e-09
4,422.5172626195021,2.0815807485798905e-09
4,362.1617015601887,2.831454481984749e-09
4,423.2224538831327,2.074661776394653e-09
4,372.0944431050418,2.6826276750307727e-09
4,420.70629903308736,2.099508315839868e-09
4,399.18119636129506,2.331585899111183e-09
4,370.0139223021974,2.7128140597212097e-09
4,378.7523082287495,2.589340125683913e-09
4,400.9430965202825,2.3111781878671775e-09
4,386.8877599411751,2.4818061590185543e-09
4,412.21250003102773,2.186762185922178e-09
4,391.4041644431224,2.424974759383109e-09
4,400.88104441557056,2.3118923664908765e-09
4,426.69318165140834,2.0411061372230306e-09
4,380.46125919946826,2.566179281334419e-09
4,411.2281572519404,2.1972242703459573e-09
4,376.8162050286255,2.6159601636545787e-09
4,383.7385269215324,2.522623957981596e-09
4,395.38166629553905,2.37652500617612e-09
4,359.52223594823994,2.8730858767656348e-09
4,399.95960273030124,2.322536605412665e-09
4,415.31415756128695,2.154280241419961e-09
4,362.30092956857334,2.829283645034839e-09
4,415.7450988792403,2.1498245330169825e-09
4,371.93902880545863,2.6848651431202182e-09
4,402.50887910655644,2.29326598941001e-09
4,419.63810848574207,2.110191589780759e-09
4,383.75771664680815,2.5223721970070568e-09
4,404.4295748745283,2.271576498751029e-09
4,369.67603285159305,2.717764552809389e-09
4,359.80482625691565,2.86858496261883e-09
4,419.72364342979023,2.109333132049678e-09
4,357.3402762853318,2.908197991191507e-09
4,415.2338534515092,2.1551120744092593e-09
4,395.4807879350135,2.375336201242807e-09
4,407.1837131101625,2.2410080917904774e-09
4,423.2111807063982,2.0747721116021913e-09
4,364.8431869767315,2.7900796340859316e-09
4,398.8743041631099,2.335168182057839e-09
4,410.287852200491,2.2072885447918567e-09
4,424.5350487461011,2.0618747736244937e-09
4,386.37141576363393,2.4884304193137346e-09
4,389.3123055469675,2.4510520561132543e-09
4,361.3845610915582,2.84361761714929e-09
4,405.44762404950706,2.2602046592412642e-09
4,359.49029763448124,2.8735952352257745e-09
4,401.57711448824335,2.303899978610062e-09
4,385.67408300832824,2.497418768251991e-09
4,402.9680820780596,2.288052275417376e-09
4,412.89669953296,2.1795341128293445e-09
4,415.8692479868389,2.148543459665073e-09
4,401.6936739321585,2.302565674590542e-09
4,399.12082500848146,2.332289948906341e-09
4,414.76504395455316,2.159977880562243e-09
4,378.37761210626144,2.5944601404768237e-09
4,374.6675759083226,2.6459854587925243e-09
4,408.82340926748174,2.223100971647241e-09
4,376.23264966810166,2.624064133696827e-09
5,406.6136622675055,2.24501232944457e-09
5,401.6066531099346,2.3011838270947738e-09
5,380.3290882861045,2.565055029332431e-09
5,422.47325660975883,2.0800401048349313e-09
5,422.25380333497054,2.082197221093149e-09
5,407.3074698136065,2.2373912387898927e-09
5,385.70104293405313,2.4943117502574136e-09
5,354.0918744013017,2.9579002075449707e-09
5,426.65284397937114,2.0395881538658383e-09
5,394.80349798594233,2.3809449752904572e-09
5,355.6327604579928,2.9324105815160003e-09
5,356.6407259650719,2.9159143410180617e-09
5,353.1768183176749,2.973194715320538e-09
5,385.53859683514327,2.496407896624027e-09
5,414.35911163856537,2.162084804118714e-09
5,383.6502832994039,2.5209690059934222e-09
5,358.3160074234944,2.8888029767075782e-09
5,366.4293932069193,2.762700416614997e-09
5,385.55143599874754,2.49624212856391e-09
5,353.3488630046044,2.9703100769816744e-09
5,353.64496917263165,2.965355138553623e-09
5,361.45521910626434,2.8390077774041353e-09
5,357.010436190074,2.9098985590019762e-09
5,376.1388452277183,2.622345359409254e-09
5,373.29913712726847,2.6622680876675683e-09
5,374.4158799147499,2.6464601008963615e-09
5,384.1787833194412,2.5140584814797977e-09
5,392.92139159857385,2.403743363610351e-09
5,415.6038439902089,2.1491871864337086e-09
5,417.6085381794338,2.1286561896724205e-09
5,385.423177613876,2.4978988299575406e-09
5,395.83811791438586,2.3685501924497345e-09
5,402.4813780334807,2.291219844346759e-09
5,395.8532791011658,2.3683692805790234e-09
5,361.81408082199033,2.8333974681609974e-09
5,384.89798771901235,2.504699879362002e-09
5,413.28314623285183,2.17332742908228e-09
5,420.80221898119987,2.09655039981474e-09
5,411.46452227295293,2.1925302452724773e-09
5,408.58863367213263,2.2234199275668396e-09
5,398.3981186474482,2.338293871529249e-09
5,422.65327436644776,2.0782731202865415e-09
5,387.85647233258516,2.4667468039096896e-09
5,371.8196764138145,2.6834294029706996e-09
5,414.74388211903175,2.158085542324375e-09
5,410.46131825789564,2.203232103135792e-09
5,402.41829071392857,2.2919363053077073e-09
5,385.63083746108634,2.4952173327272396e-09
5,389.99948206503575,2.439790916777049e-09
5,393.9966459066411,2.390678695870742e-09
5,401.37709873223974,2.303809438991293e-09
5,358.8379064448237,2.8804341537688787e-09
5,369.33193904049125,2.7195852545942635e-09
5,420.42121067171956,2.1003423636734818e-09
5,354.60937119080603,2.949302766411914e-09
5,419.8322294010204,2.1062244299813527e-09
5,375.335479973073,2.6335481514177757e-09
5,381.08730540756017,2.55488910849644e-09
5,424.867690870212,2.05672011075108e-09
5,390.7319820879528,2.4306783437552827e-09
5,373.9165951106027,2.6535102590639754e-09
5,372.54844927572844,2.672974089226629e-09
5,421.7935559622659,2.08673212920869e-09
5,415.70616809224845,2.1481320626145113e-09
5,411.87562798028927,2.1881672002348244e-09
5,385.18295646817205,2.50100618120203e-09
5,410.45868443807103,2.203260302859682e-09
5,397.85729251055136,2.344637364732164e-09
5,395.3192578678446,2.3747540317163587e-09
5,417.6825486826237,2.1279038495089625e-09
5,396.55588346463446,2.360008076845032e-09
5,400.4450232671555,2.3145166625132497e-09
5,360.71355173230995,2.850655620210877e-09
5,427.22970146941196,2.0340978203453633e-09
5,375.4667890857143,2.631712169401073e-09
5,398.6843737740295,2.334946716444743e-09
5,414.2271427050775,2.163459033678224e-09
5,411.7486537962183,2.189513380906491e-09
5,415.8094093050944,2.1470682687469943e-09
5,355.40346065401707,2.9361828024862367e-09
5,383.0154733131463,2.529307318003961e-09
5,412.86389258174813,2.1777318956306027e-09
5,408.5495638454629,2.2238440550818557e-09
5,380.52956700087947,2.5623611894523646e-09
5,424.469321048006,2.060572668943694e-09
5,383.43635152446967,2.523774418544677e-09
5,389.37658924354474,2.44758028549699e-09
5,403.56343938695994,2.2789833268384157e-09
5,419.2098851683285,2.1124665602531626e-09
5,372.7244999842951,2.6704575413349257e-09
5,361.8488866028309,2.8328542118846786e-09
5,414.21686293561163,2.1635661347713194e-09
5,373.47172431870604,2.6598158079373012e-09
5,412.46269392760775,2.1819592266018414e-09
5,398.566986512539,2.336318445678887e-09
5,420.08955899779585,2.1036514846478036e-09
5,424.0625991740445,2.0645171699953556e-09
5,397.1677191888958,2.3527630381726695e-09
5,373.42833329733406,2.660432029304122e-09
5,392.37082771598085,2.4104743518891296e-09
5,391.4685457139565,2.4215665664237026e-09
5,419.3743217742919,2.1108145634086853e-09
5,387.5820797281651,2.4702304678643147e-09
5,400.82030741211634,2.310196630233843e-09
5,388.23602800260795,2.461940125180895e-09
5,425.58391642970895,2.049820737559111e-09
5,360.4359084581692,2.85503442422068e-09
5,366.06903809911717,2.7681246251987942e-09
5,422.5689605473034,2.0791004317955593e-09
5,363.9417472856723,2.800473140506344e-09
5,420.47628084476105,2.099793645520338e-09
5,424.3847321645432,2.061392104222297e-09
5,372.5472240994844,2.6729916148994365e-09
5,405.1173502243857,2.261581525446296e-09
5,383.1579351135413,2.527432469597276e-09
5,364.2622569173519,2.795563189037629e-09
5,361.8219883256745,2.8332740323981385e-09
5,371.2063741585709,2.6922756957901573e-09
5,423.91173278152695,2.0659831925549205e-09
5,359.5086882551226,2.8697312078720307e-09
5,368.0299984854752,2.7387989634346797e-09
5,355.59343887943095,2.933056946289614e-09
5,420.7760863280632,2.0968101556344578e-09
5,407.35493409804457,2.2368712879122326e-09
5,381.3442502793672,2.551457775604305e-09
5,396.5178135478489,2.360459985684743e-09
5,366.53426283748985,2.7611248698724633e-09
5,397.66935644847393,2.3468477575185367e-09
5,377.2130774267177,2.6074766522459773e-09
5,367.04571041929455,2.753460219809295e-09
5,386.92697355487616,2.4785775192743323e-09
5,386.31850967307304,2.4863682061130316e-09
5,426.46031576452225,2.0414255174187444e-09
5,373.5454299282708,2.6587695615671723e-09
5,422.8701639475868,2.0761472034071404e-09
5,375.05912795943084,2.6374184209067332e-09
5,358.98189353065163,2.8781316689033803e-09
5,409.76520372926785,2.2107041156078587e-09
5,373.3406601402521,2.66167778047813e-09
5,410.6985465974092,2.2006943694003164e-09
5,418.062771694238,2.1240450394914276e-09
5,399.4292184340486,2.3262708992420494e-09
5,363.073202464763,2.813843714741059e-09
5,367.3460766450218,2.74897373013872e-09
5,376.73417855291495,2.6140895551803653e-09
5,394.46414290086585,2.3850316429875463e-09
5,426.8293386302053,2.0379059813474337e-09
5,370.4420142884199,2.703362172420575e-09
5,396.34137626987973,2.3625560785549126e-09
5,410.8146101014126,2.199454384152718e-09
5,392.4854727275618,2.4090704176812854e-09
5,384.38402602406705,2.5113824360030887e-09
5,362.6133126557975,2.8209621417343423e-09
5,365.59910809525246,2.775222213797606e-09
5,405.95749017297334,2.2522558778849464e-09
5,355.75340733602593,2.9304287302824546e-09
5,424.7994522895001,2.0573792661646965e-09
5,405.3098456775286,2.2594396991478614e-09
6,426.40598978134966,2.039760849317534e-09
6,392.39277354145474,2.407246002850908e-09
6,419.2471349087492,2.1097689462232434e-09
6,404.8654109399644,2.2617496814049954e-09
6,373.9661049852583,2.649282385391144e-09
6,370.28826498256416,2.7019434846732024e-09
6,425.25951944286027,2.0507361311780783e-09
6,395.17110722496074,2.373645696291801e-09
6,368.6151899122282,2.7264199099461356e-09
6,374.9557358852429,2.635374932929203e-09
6,418.5979007089806,2.1162954303956772e-09
6,380.45441302060783,2.560057601640398e-09
6,375.206381752234,2.631869927975345e-09
6,414.61993900177714,2.156953055528612e-09
6,367.4482752234264,2.743688636844424e-09
6,381.369586113437,2.5478357909745224e-09
6,402.09408399755097,2.2929167009816754e-09
6,407.3837359330969,2.2339753674447696e-09
6,376.4078741910855,2.61516500522298e-09
6,382.70043341120453,2.5302182421487977e-09
6,425.24118017539485,2.0509124135968577e-09
6,353.3885538956575,2.9653096926975303e-09
6,418.76670965857915,2.114595555413325e-09
6,364.4049107896031,2.7895051571500697e-09
6,370.50746163033585,2.6987611395385184e-09
6,400.36985373559025,2.3126337527214876e-09
6,393.90648941979157,2.388851860915297e-09
6,427.7713380094326,2.0268047003198893e-09
6,361.9411849810365,2.827440486729915e-09
6,401.50995662540953,2.299568045961416e-09
6,396.43140959521077,2.3586352935700598e-09
6,373.20644431497544,2.6600327813433495e-09
6,419.02130647767325,2.1120356806000776e-09
6,387.4945641409168,2.4682446614538285e-09
6,359.0724878801399,2.8725936429734955e-09
6,418.7899246755816,2.114361944555905e-09
6,396.320900550802,2.359945775588303e-09
6,407.07465852136784,2.237356542514003e-09
6,370.6828080334055,2.696219464021484e-09
6,421.56290192998347,2.08673354123272e-09
6,410.3828422007809,2.201560375502868e-09
6,403.3475258234833,2.278740969475881e-09
6,400.3538758086802,2.3128176514150123e-09
6,380.06816936092844,2.565242128397217e-09
6,400.597992435305,2.310010368365028e-09
6,363.98130087114066,2.7959732070528566e-09
6,355.2819187682064,2.9339332852526103e-09
6,373.6627857394676,2.6535670085729762e-09
6,377.0497609678751,2.606305589984612e-09
6,380.1356759317137,2.5643348574386316e-09
6,405.12864921057894,2.2588223063569738e-09
6,357.75960674615334,2.8936195494522836e-09
6,369.6606034635723,2.7110871831400866e-09
6,355.24775343773774,2.934495049222043e-09
6,396.8361179666097,2.3538453200008693e-09
6,358.6677580993986,2.879050949231982e-09
6,398.29063446988806,2.336750032593823e-09
6,393.89034851392233,2.389046886925045e-09
6,411.1208085359813,2.1936923518191662e-09
6,414.34932105611625,2.159761397597031e-09
6,356.7426834202923,2.91006456940248e-09
6,420.97266207615155,2.0925688479860096e-09
6,389.9674968950005,2.4371626967169986e-09
6,423.4812662773578,2.067935476121873e-09
6,406.8304772427912,2.240033207908874e-09
6,425.45992158858184,2.0488112860937366e-09
6,417.2170672235237,2.130277393829441e-09
6,370.72285904362,2.695639421177412e-09
6,361.0940953688058,2.840662338024853e-09
6,386.7842637255356,2.4772821924445983e-09
6,402.41989446710147,2.289219279702283e-09
6,380.79026432016775,2.5555622418322057e-09
6,379.2099030791703,2.5768190676108484e-09
6,368.44969224013704,2.728859118636093e-09
6,353.5826498406279,2.9620701064180273e-09
6,424.25546574785864,2.060420910660636e-09
6,377.3673825160558,2.6019383565608915e-09
6,370.4599543099148,2.6994503843186672e-09
6,400.5996103684964,2.3099917795579413e-09
6,421.8418678746636,2.0839840757005965e-09
6,395.90519936443576,2.364885193639628e-09
6,355.84496926013327,2.924698482887193e-09
6,355.9028167741369,2.9237521723013417e-09
6,371.1160782270105,2.68995450147657e-09
6,408.01906327490684,2.2270491645142357e-09
6,418.8351839697961,2.113906615107059e-09
6,356.9339155656213,2.9069614136947452e-09
6,359.27511351010776,2.869368979394657e-09
6,356.96595703978664,2.9064419564378797e-09
6,402.6478047811834,2.286638175846918e-09
6,421.217160093853,2.090148695976762e-09
6,413.3419587224749,2.1702636313798694e-09
6,362.60469390742736,2.8171483683663823e-09
6,420.73061743726817,2.094968854835824e-09
6,359.3179016169468,2.868688726423116e-09
6,419.80318833440657,2.1042031236126026e-09
6,399.3610650204284,2.32428758546164e-09
6,386.3735405257696,2.4825306901424493e-09
6,377.07726574595404,2.6059269704411907e-09
6,380.02516189760826,2.565820388535843e-09
6,392.79886467207916,2.4022905471395554e-09
6,373.40581347661276,2.6572050749775253e-09
6,426.80724032810963,2.0359404267500516e-09
6,357.5389454212769,2.8971760888927677e-09
6,377.8909506198994,2.5947633001844e-09
6,410.05968263485363,2.205019148991193e-09
6,413.23742483109936,2.1713578286081473e-09
6,416.0649572639213,2.1420495887392805e-09
6,354.1581193500788,2.9524962607520194e-09
6,406.5919104162402,2.242652966691241e-09
6,369.54809453165814,2.7127311001531644e-09
6,364.29434147977025,2.791191262675503e-09
6,378.8594108066483,2.581569297421849e-09
6,354.9557095420358,2.9393035698792485e-09
6,354.17632048375515,2.9521942129466087e-09
6,425.1774590511156,2.05152509632886e-09
6,408.41376493424536,2.2227624075543604e-09
6,358.44401131834167,2.882630082711489e-09
6,364.50613541941584,2.787962889480432e-09
6,368.88163050905115,2.7224997999162906e-09
6,423.9302851705703,2.0635721978948953e-09
6,415.01694382611026,2.1528430255347623e-09
6,366.15502271502606,2.763019173949299e-09
6,376.00036213731414,2.6208129880148385e-09
6,410.257446808535,2.202901514971304e-09
6,424.5685567505849,2.0573935928998662e-09
6,368.5664087469765,2.7271385377024404e-09
6,406.35353387244976,2.2452752251576028e-09
6,411.6285141068475,2.1883037601639205e-09
6,421.6980908935624,2.08540045132384e-09
6,408.6787615308669,2.2198912802388077e-09
6,371.5924405328843,2.6830915844686e-09
6,375.53931011030056,2.627225085652007e-09
6,383.8703768904828,2.5148810704100205e-09
6,395.4573696976631,2.3702237235310394e-09
6,354.5797187167791,2.945511687456449e-09
6,403.4879110252846,2.2771614749480854e-09
6,377.6365563771191,2.598245848783895e-09
6,385.6884547658224,2.4913223330055887e-09
6,420.9766119335498,2.0925297171386206e-09
6,376.82430642674825,2.6094122149594367e-09
6,414.619988375306,2.1569525436535106e-09
6,392.74482493798405,2.402949101779305e-09
6,408.93071954029574,2.217166572386635e-09
6,397.73121257441227,2.3433029654789903e-09
6,359.7169228680412,2.8623566338325272e-09
6,392.35418765335106,2.4077176562039556e-09
6,378.2351304289102,2.5900627490331612e-09
6,397.0593801547477,2.3512091113461597e-09
6,372.70918386411125,2.667105241584049e-09
6,371.0861883468244,2.690385999630272e-09
6,372.4773354301914,2.6704124230379384e-09
6,424.2111604530373,2.060849843533615e-09
6,368.85123094319476,2.7229466382190945e-09
6,355.47677711861155,2.9307324022718534e-09
6,364.6315474378436,2.786053872198954e-09
6,394.5355585325589,2.381269543719352e-09
6,398.4351167557416,2.335062064561443e-09
6,405.88757933746996,2.250414240930285e-09
6,413.9697556629335,2.1637095866999222e-09
7,378.083723202531,2.5883575226526153e-09
7,382.109662776998,2.5343869153577374e-09
7,419.385006448182,2.1057995027648104e-09
7,369.20103349933464,2.7137005215470446e-09
